unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_capped,failure_risk,degradation_index,thermal_stress_index,efficiency_loss_index,cycle_log,cycle_ratio,operational_setting_magnitude,asset_health_score
46,204,-0.0008,-0.0005,100.0,518.67,642.89,1590.84,1408.69,14.62,21.61,552.91,2388.16,9059.25,1.3,47.67,521.3,2388.15,8134.98,8.4589,0.03,393,2388,100.0,38.71,23.3654,256,52,52,Medium Risk,0.1897997091528998,0.2079375262045593,0.13992071226083627,5.3230099791384085,0.56353591160221,0.0009433981132056604,51.205079862737094
46,205,0.0024,-0.0002,100.0,518.67,642.17,1586.56,1412.51,14.62,21.61,553.15,2388.12,9055.49,1.3,47.7,521.16,2388.15,8134.13,8.4431,0.03,395,2388,100.0,38.67,23.2765,256,51,51,Medium Risk,0.15325144786835826,0.0707168442958237,0.38022160769282837,5.327876168789581,0.5662983425414365,0.0024083189157584587,52.6753202466294
46,206,-0.0007,0.0002,100.0,518.67,642.67,1595.42,1409.29,14.62,21.61,552.64,2388.09,9065.06,1.3,47.65,521.58,2388.16,8133.82,8.465,0.03,393,2388,100.0,38.74,23.2905,256,50,50,Medium Risk,0.207669618350685,0.1912735572637251,0.25275878633982485,5.332718793265369,0.569060773480663,0.0007280109889280518,50.48622043589523
46,207,0.0022,0.0001,100.0,518.67,642.96,1583.59,1414.38,14.62,21.61,552.77,2388.19,9053.79,1.3,47.66,520.9,2388.12,8133.18,8.4562,0.03,393,2388,100.0,38.85,23.2375,256,49,49,Medium Risk,0.20657182693718212,0.1301305841052148,0.4167852447250924,5.337538079701318,0.5718232044198895,0.0022022715545545243,50.53038169589762
46,208,-0.0017,0.0001,100.0,518.67,642.38,1590.81,1409.99,14.62,21.61,553.08,2388.15,9058.21,1.3,47.6,520.26,2388.15,8137.29,8.4713,0.03,394,2388,100.0,38.95,23.293,256,48,48,Medium Risk,0.2115312871590052,0.1867545207641487,0.2796673947448606,5.342334251964811,0.574585635359116,0.0017029386365926401,50.330875660749626
46,209,0.0026,0.0003,100.0,518.67,643.77,1591.19,1405.62,14.62,21.61,553.19,2388.14,9047.88,1.3,47.76,521.06,2388.15,8139.07,8.4453,0.03,394,2388,100.0,38.6,23.2775,256,47,47,Medium Risk,0.3860165873729332,0.3455388099027478,0.4973304754159431,5.3471075307174685,0.5773480662983426,0.00261725046566048,43.31179114745726
46,210,-0.0018,-0.0001,100.0,518.67,643.12,1593.6,1413.19,14.62,21.61,552.89,2388.16,9052.99,1.3,47.8,520.83,2388.11,8136.06,8.4864,0.03,395,2388,100.0,38.72,23.1658,256,46,46,Medium Risk,0.5622484288114491,0.49324238065596293,0.7520150612390362,5.351858133476067,0.580110497237569,0.0018027756377319946,36.22244787628497
46,211,0.0036,-0.0004,100.0,518.67,642.57,1588.32,1418.27,14.62,21.61,552.18,2388.17,9061.15,1.3,47.54,521.2,2388.12,8140.84,8.492,0.03,393,2388,100.0,38.93,23.2325,256,45,45,Medium Risk,0.2896058893522016,0.255774583566358,0.3826419802632713,5.356586274672012,0.5828729281767956,0.0036221540552549667,47.190139848255185
46,212,0.0032,-0.0002,100.0,518.67,642.95,1591.71,1414.68,14.62,21.61,553.51,2388.17,9053.66,1.3,47.54,520.87,2388.19,8138.02,8.4549,0.03,393,2388,100.0,38.66,23.1836,256,44,44,Medium Risk,0.3763642158213592,0.29314585327652837,0.6052147128196439,5.3612921657094255,0.585635359116022,0.0032062439083762793,43.700080657181736
46,213,0.0012,-0.0001,100.0,518.67,643.06,1593.17,1412.55,14.62,21.61,552.8,2388.15,9058.08,1.3,47.84,521.26,2388.17,8134.11,8.4701,0.03,393,2388,100.0,38.49,23.2152,256,43,43,Medium Risk,0.5168535542421742,0.4009012546884975,0.8357223780147849,5.365976015021851,0.5883977900552486,0.0012041594578792293,38.0485642349776
46,214,0.0009,0.0003,100.0,518.67,643.12,1590.3,1419.95,14.62,21.61,552.67,2388.13,9060.02,1.3,47.61,521.27,2388.19,8141.92,8.4201,0.03,393,2388,100.0,38.75,23.315,256,42,42,Medium Risk,0.28660486017343795,0.2893887471172909,0.2789491710778423,5.3706380281276624,0.5911602209944752,0.0009486832980505138,47.31086335566109
46,215,-0.0009,0.0002,100.0,518.67,642.93,1593.56,1414.73,14.62,21.61,552.66,2388.18,9053.16,1.3,47.87,521.24,2388.12,8136.94,8.4318,0.03,393,2388,100.0,38.61,23.265,256,41,41,Medium Risk,0.37360395271736674,0.29089395492273584,0.6010564466526016,5.375278407684165,0.5939226519337016,0.0009219544457292888,43.81111877891516
46,216,-0.0011,-0.0004,100.0,518.67,642.99,1593.96,1421.8,14.62,21.61,552.62,2388.16,9056.16,1.3,47.81,521.0,2388.17,8134.67,8.447,0.03,393,2388,100.0,38.6,23.2757,256,40,40,High Risk,0.500855530479869,0.4346847554057404,0.682825161933722,5.37989735354046,0.5966850828729282,0.0011704699910719625,38.69212263614723
46,217,0.0005,-0.0004,100.0,518.67,642.88,1602.49,1415.76,14.62,21.61,552.77,2388.13,9067.55,1.3,47.83,520.97,2388.12,8135.92,8.4874,0.03,394,2388,100.0,38.58,23.2442,256,39,39,High Risk,0.636473313599108,0.5948140833830343,0.7510361966933108,5.384495062789089,0.5994475138121547,0.0006403124237432849,33.2365760654493
46,218,0.0013,0.0005,100.0,518.67,642.72,1596.36,1424.43,14.62,21.61,552.75,2388.2,9058.16,1.3,47.91,520.67,2388.15,8140.89,8.4675,0.03,394,2388,100.0,38.6,23.1174,256,38,38,High Risk,0.7792094159134172,0.6539953507661769,1.1235480950683283,5.389071729816501,0.6022099447513812,0.001392838827718412,27.494678243605662
46,219,0.0003,0.0005,100.0,518.67,643.32,1589.54,1411.71,14.62,21.61,552.81,2388.16,9063.14,1.3,47.79,520.47,2388.22,8128.12,8.4757,0.03,394,2388,100.0,38.53,23.1473,256,37,37,High Risk,0.6941422696455067,0.5094083401691838,1.202160575705395,5.393627546352362,0.6049723756906077,0.00058309518948453,30.916705705099567
46,220,-0.0049,0.0004,100.0,518.67,643.34,1590.47,1422.97,14.62,21.61,552.48,2388.21,9053.31,1.3,47.73,520.68,2388.19,8131.88,8.4823,0.03,393,2388,100.0,38.62,23.2802,256,36,36,High Risk,0.637478014794578,0.5810044942750395,0.7927801962233093,5.3981627015177525,0.6077348066298343,0.0049162994213127415,33.19615957997479
46,221,-0.0005,-0.0004,100.0,518.67,642.98,1597.19,1418.26,14.62,21.61,552.76,2388.18,9060.67,1.3,47.91,520.54,2388.2,8127.91,8.4929,0.03,394,2388,100.0,38.9,23.2823,256,35,35,High Risk,0.6109178972134315,0.6988830067292149,0.3690138460450273,5.402677381872279,0.6104972375690608,0.0006403124237432849,34.264603223975065
46,222,-0.0032,-0.0005,100.0,518.67,642.88,1593.61,1416.66,14.62,21.61,553.03,2388.21,9056.97,1.3,47.74,521.1,2388.16,8135.91,8.4634,0.03,395,2388,100.0,38.7,23.1989,256,34,34,High Risk,0.5570423791588598,0.5515404710311421,0.5721726265100828,5.407171771460119,0.6132596685082873,0.0032388269481403295,36.43187355539443
46,223,0.0008,-0.0004,100.0,518.67,642.98,1589.55,1411.61,14.62,21.61,553.13,2388.14,9057.51,1.3,47.81,520.3,2388.17,8127.96,8.4472,0.03,394,2388,100.0,38.69,23.2243,256,33,33,High Risk,0.404654581637884,0.27170523292783116,0.7702652905905288,5.4116460518550396,0.6160220994475138,0.0008944271909999159,42.562033679386566
46,224,0.002,0.0001,100.0,518.67,642.97,1588.82,1414.86,14.62,21.61,553.02,2388.18,9062.35,1.3,47.83,520.46,2388.19,8129.72,8.4425,0.03,396,2388,100.0,38.61,23.2332,256,32,32,High Risk,0.5969016352511598,0.5095203078296097,0.8372002856604226,5.41610040220442,0.6187845303867403,0.0020024984394500784,34.82844056243859
46,225,0.0009,0.0002,100.0,518.67,643.45,1596.3,1418.5,14.62,21.61,551.71,2388.2,9056.12,1.3,47.98,520.97,2388.17,8131.2,8.4772,0.03,394,2388,100.0,38.81,23.1286,256,31,31,High Risk,0.8120518768961507,0.7439662990644101,0.9992872159334368,5.420534999272286,0.6215469613259669,0.0009219544457292888,26.173512454970872
46,226,-0.0022,-0.0001,100.0,518.67,642.81,1596.51,1415.17,14.62,21.61,553.06,2388.18,9055.12,1.3,47.71,521.12,2388.18,8134.02,8.47,0.03,395,2388,100.0,38.55,23.2365,256,30,30,High Risk,0.5787273966290599,0.5427892073103024,0.6775574172556433,5.424950017481403,0.6243093922651933,0.0022022715545545243,35.55954236125406
46,227,-0.0014,0.0004,100.0,518.67,642.97,1593.94,1409.57,14.62,21.61,552.46,2388.2,9054.44,1.3,47.91,520.34,2388.25,8134.8,8.4463,0.03,397,2388,100.0,38.54,23.1443,256,29,29,High Risk,0.8850294074565178,0.7202467369100888,1.3381817514591974,5.429345628954441,0.6270718232044199,0.0014560219778561037,23.23781842259929
46,228,0.0016,-0.0001,100.0,518.67,642.75,1588.39,1413.37,14.62,21.61,552.45,2388.2,9056.58,1.3,47.76,520.56,2388.18,8134.53,8.488,0.03,396,2388,100.0,38.63,23.0398,256,28,28,High Risk,0.7697929115579111,0.5467033532151461,1.383289197000515,5.43372200355424,0.6298342541436464,0.0016031219541881396,27.873479436657732
46,229,0.0028,0.0001,100.0,518.67,643.35,1589.93,1428.51,14.62,21.61,551.78,2388.17,9054.46,1.3,47.67,521.53,2388.22,8135.05,8.4753,0.03,394,2388,100.0,38.59,23.215,256,27,27,High Risk,0.7215061481342759,0.6586153985931014,0.8944557093725061,5.438079308923196,0.6325966850828729,0.00280178514522438,29.81592887468092
46,230,-0.0026,-0.0004,100.0,518.67,643.72,1594.68,1420.94,14.62,21.61,552.46,2388.15,9060.34,1.3,47.94,520.51,2388.17,8132.47,8.4714,0.03,394,2388,100.0,38.48,23.1996,256,26,26,High Risk,0.8615117464266471,0.7253940532666951,1.235835402616515,5.442417710521793,0.6353591160220995,0.002630589287593181,24.18387204500322
46,231,0.0019,0.0004,100.0,518.67,643.11,1593.33,1423.59,14.62,21.61,552.57,2388.16,9060.54,1.3,47.91,520.75,2388.19,8126.3,8.5003,0.03,395,2388,100.0,38.49,23.2047,256,25,25,High Risk,0.8422281526595357,0.749290962843519,1.0978054246535809,5.44673737166631,0.638121546961326,0.00194164878389476,24.95960028231262
46,232,0.0016,0.0003,100.0,518.67,642.88,1591.95,1415.79,14.62,21.61,552.0,2388.18,9055.01,1.3,47.67,520.35,2388.22,8131.66,8.4727,0.03,395,2388,100.0,38.59,23.1672,256,24,24,High Risk,0.7437488364204979,0.5259563929874695,1.3426780558613258,5.4510384535657,0.6408839779005525,0.0016278820596099706,28.921164050982906
46,233,-0.0036,0.0001,100.0,518.67,643.05,1588.18,1416.7,14.62,21.61,551.85,2388.2,9053.46,1.3,47.86,520.15,2388.18,8124.84,8.4751,0.03,396,2388,100.0,38.58,23.1161,256,23,23,High Risk,0.8446222356682435,0.5755093548371549,1.5846826579537372,5.455321115357702,0.643646408839779,0.0036013886210738214,24.863292622301415
46,234,-0.0021,0.0002,100.0,518.67,642.81,1596.73,1420.76,14.62,21.61,552.29,2388.23,9061.94,1.3,47.82,520.03,2388.3,8129.47,8.4913,0.03,394,2388,100.0,38.65,23.1071,256,22,22,High Risk,1.0070086212650797,0.8549967827144168,1.4250411772794027,5.459585514144159,0.6464088397790055,0.0021095023109728986,18.33091560879472
46,235,0.0011,0.0003,100.0,518.67,643.47,1603.38,1420.9,14.62,21.61,551.67,2388.17,9051.79,1.3,48.0,520.94,2388.17,8135.71,8.4789,0.03,396,2388,100.0,38.53,23.1439,256,21,21,High Risk,1.0776749702631352,0.9703922187573287,1.3727025369041024,5.4638318050256105,0.649171270718232,0.001140175425099138,15.488194329380189
46,236,0.0007,0.0004,100.0,518.67,643.12,1595.44,1416.92,14.62,21.61,551.36,2388.22,9061.31,1.3,47.82,520.21,2388.2,8126.39,8.5282,0.03,393,2388,100.0,38.69,23.1484,256,20,20,High Risk,0.9272508102041314,0.7277032116485255,1.4760067062320483,5.4680601411351315,0.6519337016574586,0.0008062257748298549,21.53936248509677
46,237,0.0015,-0.0004,100.0,518.67,643.08,1594.62,1410.64,14.62,21.61,552.59,2388.17,9057.49,1.3,48.08,519.74,2388.22,8130.91,8.4685,0.03,395,2388,100.0,38.75,23.2151,256,19,19,High Risk,0.7738298358517379,0.6730893110087517,1.0508662791699501,5.472270673671475,0.6546961325966851,0.0015524174696260025,27.711084594471068
46,238,-0.0004,0.0,100.0,518.67,643.2,1598.58,1423.18,14.62,21.61,551.54,2388.21,9048.05,1.3,47.98,519.98,2388.23,8131.29,8.4933,0.03,395,2388,100.0,38.75,23.2362,256,18,18,High Risk,1.0089572633683495,0.9331722353814773,1.2173660903322485,5.476463551931511,0.6574585635359116,0.0004,18.25252686434323
46,239,0.0017,0.0002,100.0,518.67,643.68,1597.92,1422.03,14.62,21.61,551.58,2388.16,9052.34,1.3,48.05,520.15,2388.24,8127.51,8.4827,0.03,395,2388,100.0,38.63,23.1421,256,17,17,High Risk,1.1017730207659904,0.9454204719066207,1.5317425301292569,5.480638923341991,0.6602209944751382,0.001711724276862369,14.518793165627454
46,240,0.0011,-0.0002,100.0,518.67,643.0,1595.13,1424.97,14.62,21.61,551.31,2388.23,9054.2,1.3,47.98,520.42,2388.23,8128.39,8.5196,0.03,395,2388,100.0,38.5,23.1914,256,16,16,High Risk,1.1293558289395165,0.9645975880589461,1.5824409913610824,5.484796933490655,0.6629834254143646,0.001118033988749895,13.409209370049592
46,241,-0.0019,0.0005,100.0,518.67,642.72,1596.83,1424.73,14.62,21.61,551.82,2388.23,9049.94,1.3,47.67,520.29,2388.21,8128.23,8.5,0.03,394,2388,100.0,38.52,23.0925,256,15,15,Critical Risk,0.9483792394318221,0.6811737355873088,1.6831943750042335,5.488937726156687,0.6657458563535912,0.00196468827043885,20.68942137143016
46,242,0.0008,0.0002,100.0,518.67,642.97,1600.41,1427.35,14.62,21.61,551.99,2388.25,9049.52,1.3,48.07,520.01,2388.16,8125.0,8.4847,0.03,396,2388,100.0,38.68,23.0289,256,14,14,Critical Risk,1.151314979623389,0.9679161782975125,1.655661683269548,5.493061443340548,0.6685082872928176,0.0008246211251235322,12.525850518035986
46,243,-0.0017,-0.0003,100.0,518.67,643.45,1601.32,1421.55,14.62,21.61,551.99,2388.21,9054.42,1.3,48.13,519.72,2388.28,8126.34,8.5032,0.03,395,2388,100.0,38.49,23.0906,256,13,13,Critical Risk,1.338498800395139,1.143674478853399,1.8742656846349228,5.497168225293202,0.6712707182320442,0.0017262676501632068,4.995937935675032
46,244,0.0005,-0.0001,100.0,518.67,643.63,1594.24,1419.28,14.62,21.61,551.46,2388.27,9055.49,1.3,47.88,520.39,2388.23,8129.42,8.494,0.03,394,2388,100.0,38.51,22.9421,256,12,12,Critical Risk,1.2343311252804212,0.9151221981147493,2.1121556749860195,5.501258210544727,0.6740331491712708,0.0005099019513592785,9.186329414423932
46,245,-0.0006,0.0001,100.0,518.67,643.13,1603.5,1422.32,14.62,21.61,551.68,2388.28,9054.54,1.3,48.1,519.83,2388.24,8127.14,8.4829,0.03,395,2388,100.0,38.49,23.0752,256,11,11,Critical Risk,1.3363833864597658,1.109574699947555,1.960107274368345,5.5053315359323625,0.6767955801104972,0.000608276253029822,5.081035472113793
46,246,0.0023,0.0003,100.0,518.67,643.59,1598.63,1430.25,14.62,21.61,551.8,2388.25,9052.91,1.3,48.09,519.77,2388.27,8125.87,8.516,0.03,394,2388,100.0,38.58,23.0992,256,10,10,Critical Risk,1.3554724060804786,1.2059571277173877,1.766639421578977,5.5093883366279774,0.6795580110497238,0.0023194827009486406,4.313134440740907
46,247,-0.0006,0.0004,100.0,518.67,643.2,1606.34,1424.21,14.62,21.61,552.26,2388.3,9049.92,1.3,48.06,519.96,2388.25,8125.05,8.4879,0.03,396,2388,100.0,38.49,23.1393,256,9,9,Critical Risk,1.3444319166591763,1.2499772744380087,1.6041821827673868,5.5134287461649825,0.6823204419889503,0.0007211102550927978,4.75726427988048
46,248,0.0011,0.0002,100.0,518.67,643.71,1596.39,1427.26,14.62,21.61,550.98,2388.3,9051.89,1.3,48.14,520.07,2388.25,8132.02,8.5017,0.03,396,2388,100.0,38.56,23.0529,256,8,8,Critical Risk,1.5154892407908005,1.3279737837164005,2.0311567477454,5.517452896464707,0.6850828729281768,0.001118033988749895,0.0
46,249,0.005,0.0003,100.0,518.67,643.26,1598.26,1428.19,14.62,21.61,551.82,2388.28,9048.4,1.3,48.01,519.37,2388.25,8125.79,8.5045,0.03,395,2388,100.0,38.37,23.0572,256,7,7,Critical Risk,1.4285425852398617,1.1174552430803233,2.2840327761785906,5.521460917862246,0.6878453038674033,0.005008991914547277,1.3737133990124661
46,250,-0.0019,-0.0005,100.0,518.67,643.7,1603.89,1427.77,14.62,21.61,551.33,2388.27,9055.61,1.3,48.17,519.96,2388.26,8126.87,8.5118,0.03,394,2388,100.0,38.44,23.107,256,6,6,Critical Risk,1.507686211273687,1.3248013559108591,2.0106195635214634,5.5254529391317835,0.6906077348066298,0.00196468827043885,0.0
46,251,-0.0039,0.0004,100.0,518.67,643.71,1601.83,1426.78,14.62,21.61,550.74,2388.27,9044.42,1.3,48.16,519.82,2388.27,8123.49,8.5302,0.03,395,2388,100.0,38.44,23.0447,256,5,5,Critical Risk,1.6116805521441646,1.336436464102977,2.3686017942574304,5.529429087511423,0.6933701657458563,0.003920459156782532,0.0
46,252,0.0011,0.0002,100.0,518.67,643.74,1604.29,1426.03,14.62,21.61,551.22,2388.29,9053.35,1.3,48.23,519.83,2388.26,8126.53,8.4992,0.03,397,2388,100.0,38.68,22.9664,256,4,4,Critical Risk,1.6550703369753308,1.5010936224074234,2.0785063020370744,5.53338948872752,0.6961325966850829,0.001118033988749895,0.0
46,253,-0.0007,0.0003,100.0,518.67,644.27,1601.35,1425.3,14.62,21.61,550.83,2388.3,9052.47,1.3,48.33,519.95,2388.2,8127.21,8.5271,0.03,397,2388,100.0,38.43,22.9692,256,3,3,Critical Risk,1.8254162833701078,1.5847272489361723,2.487311128063431,5.537334267018537,0.6988950276243094,0.0007615773105863909,0.0
46,254,-0.0014,0.0002,100.0,518.67,643.9,1595.95,1430.12,14.62,21.61,550.5,2388.22,9053.98,1.3,48.11,519.97,2388.32,8122.81,8.504,0.03,396,2388,100.0,38.49,23.0242,256,2,2,Critical Risk,1.606384619036842,1.3309849789702501,2.363733629219969,5.541263545158426,0.7016574585635359,0.001414213562373095,0.0
46,255,0.003,-0.0003,100.0,518.67,643.75,1602.1,1429.98,14.62,21.61,550.76,2388.25,9057.26,1.3,48.29,519.99,2388.26,8120.71,8.5249,0.03,396,2388,100.0,38.4,23.1204,256,1,1,Critical Risk,1.6619799322304192,1.4714888277517966,2.185830469546631,5.545177444479562,0.7044198895027625,0.003014962686336267,0.0
46,256,0.0023,0.0002,100.0,518.67,644.44,1602.57,1433.99,14.62,21.61,550.75,2388.25,9041.98,1.3,48.22,519.48,2388.32,8118.01,8.5052,0.03,397,2388,100.0,38.38,23.017,256,0,0,Critical Risk,1.8972982274818926,1.631594279195531,2.627984085269387,5.54907608489522,0.7071823204419889,0.002308679276123039,0.0
47,1,0.0018,0.0001,100.0,518.67,642.27,1581.75,1402.34,14.62,21.61,554.99,2387.98,9059.4,1.3,47.21,522.64,2387.99,8144.86,8.4063,0.03,392,2388,100.0,39.09,23.2883,214,213,125,Low Risk,-0.9429444002097859,-0.8315304811438619,-1.2493326776410765,0.6931471805599453,0.0027624309392265192,0.0018027756377319946,96.77239485031869
47,2,0.003,0.0003,100.0,518.67,642.6,1575.94,1401.33,14.62,21.61,555.05,2388.0,9065.97,1.3,47.14,522.29,2388.01,8146.92,8.3743,0.03,392,2388,100.0,39.01,23.5057,214,212,125,Low Risk,-1.0568646869866294,-0.8815184665163297,-1.5390667932799535,1.0986122886681098,0.0055248618784530384,0.003014962686336267,100.0
47,3,0.0032,-0.0003,100.0,518.67,641.69,1584.8,1398.87,14.62,21.61,554.75,2388.02,9061.19,1.3,47.06,522.82,2387.98,8148.92,8.3818,0.03,391,2388,100.0,39.1,23.4533,214,211,125,Low Risk,-1.1924509572503839,-1.0306344054405159,-1.6374464747275217,1.3862943611198906,0.008287292817679558,0.0032140317359976396,100.0
47,4,0.0012,0.0002,100.0,518.67,642.01,1578.91,1387.93,14.62,21.61,555.21,2387.98,9060.55,1.3,47.12,523.31,2387.95,8148.12,8.3724,0.03,390,2388,100.0,39.2,23.4821,214,210,125,Low Risk,-1.5433051883427007,-1.3269457702549976,-2.1382935880838843,1.6094379124341003,0.011049723756906077,0.001216552506059644,100.0
47,5,0.0019,0.0001,100.0,518.67,641.86,1591.14,1397.29,14.62,21.61,554.99,2388.01,9064.86,1.3,47.22,522.54,2388.04,8153.72,8.3858,0.03,391,2388,100.0,39.02,23.4283,214,209,125,Low Risk,-0.9392886721311174,-0.7565066892960679,-1.4419391249275038,1.791759469228055,0.013812154696132596,0.001902629759044045,96.6253345288456
47,6,-0.0013,0.0002,100.0,518.67,641.82,1571.99,1397.98,14.62,21.61,553.56,2387.95,9060.16,1.3,47.26,522.6,2388.02,8143.69,8.3724,0.03,392,2388,100.0,38.93,23.4899,214,208,125,Low Risk,-1.145111197868372,-1.1701908038102529,-1.0761422815281994,1.9459101490553132,0.016574585635359115,0.0013152946437965905,100.0
47,7,0.0044,0.0,100.0,518.67,641.85,1584.89,1406.01,14.62,21.61,554.63,2388.04,9066.62,1.3,47.18,522.33,2388.02,8146.4,8.3998,0.03,392,2388,100.0,39.02,23.2455,214,207,125,Low Risk,-0.7380036475921748,-0.6984027801054743,-0.8469060331806018,2.0794415416798357,0.019337016574585635,0.0044,88.52816762271219
47,8,0.0008,0.0002,100.0,518.67,641.62,1587.61,1397.07,14.62,21.6,554.31,2388.03,9066.85,1.3,47.13,522.2,2387.94,8146.9,8.3724,0.03,388,2388,100.0,39.02,23.517,214,206,125,Low Risk,-1.7310993118573346,-1.8735095753414526,-1.3394710872760098,2.1972245773362196,0.022099447513812154,0.0008246211251235322,100.0
47,9,-0.0006,-0.0005,100.0,518.67,641.81,1581.84,1396.05,14.62,21.61,554.84,2388.0,9061.75,1.3,47.29,522.55,2387.96,8147.68,8.4158,0.03,392,2388,100.0,38.85,23.4162,214,205,125,Low Risk,-0.9759157189927888,-0.9162923969583219,-1.1398798545875726,2.302585092994046,0.024861878453038673,0.0007810249675906653,98.09874424920135
47,10,0.0009,-0.0005,100.0,518.67,641.86,1587.28,1400.35,14.62,21.61,554.04,2388.02,9070.63,1.3,47.12,522.09,2388.05,8145.79,8.395,0.03,392,2388,100.0,38.97,23.3734,214,204,125,Low Risk,-0.751307040489969,-0.7244631600310953,-0.8251277117518714,2.3978952727983707,0.027624309392265192,0.0010295630140987001,89.06332811444797
47,11,0.0013,-0.0001,100.0,518.67,641.95,1577.31,1398.69,14.62,21.61,554.24,2388.05,9054.8,1.3,47.27,522.1,2388.01,8149.89,8.3882,0.03,391,2388,100.0,39.14,23.4639,214,203,125,Low Risk,-1.054474464307902,-0.9545924999089405,-1.3291498664050463,2.4849066497880004,0.03038674033149171,0.0013038404810405296,100.0
47,12,0.0023,0.0002,100.0,518.67,642.14,1582.58,1404.15,14.62,21.61,554.83,2387.99,9061.05,1.3,47.3,522.16,2387.95,8146.83,8.4187,0.03,391,2388,100.0,38.97,23.3962,214,202,125,Low Risk,-0.9189562951529352,-0.8441582746580036,-1.1246508515139972,2.5649493574615367,0.03314917127071823,0.002308679276123039,95.80741650256483
47,13,0.0023,-0.0005,100.0,518.67,642.37,1581.81,1399.37,14.62,21.61,554.18,2388.01,9063.67,1.3,47.25,522.2,2388.02,8144.05,8.3798,0.03,391,2388,100.0,39.02,23.4168,214,201,125,Low Risk,-0.9176168740426898,-0.8617157936058635,-1.071344845243963,2.6390573296152584,0.03591160220994475,0.0023537204591879642,95.75353511565045
47,14,-0.0016,0.0004,100.0,518.67,642.08,1578.29,1395.7,14.62,21.61,554.21,2388.01,9070.42,1.3,47.13,522.17,2388.02,8147.25,8.4359,0.03,390,2388,100.0,39.08,23.4572,214,200,125,Low Risk,-1.0100130881621654,-0.9242212070388799,-1.2459407612512017,2.70805020110221,0.03867403314917127,0.0016492422502470644,99.47039169220857
47,15,-0.0005,0.0002,100.0,518.67,642.11,1590.53,1396.66,14.62,21.61,553.46,2387.98,9062.51,1.3,47.24,522.47,2388.02,8144.59,8.3994,0.03,390,2388,100.0,39.03,23.4858,214,199,125,Low Risk,-0.9343828411392084,-0.8622752901936096,-1.1326786062396053,2.772588722239781,0.04143646408839779,0.0005385164807134503,96.42798585650517
47,16,-0.0009,0.0,100.0,518.67,642.02,1588.73,1398.9,14.62,21.6,555.16,2387.97,9066.42,1.3,47.17,521.96,2387.98,8141.08,8.4188,0.03,392,2388,100.0,39.29,23.3971,214,198,125,Low Risk,-1.4963810196986012,-1.460607826743881,-1.5947573003240825,2.833213344056216,0.04419889502762431,0.0009,100.0
47,17,0.0024,0.0002,100.0,518.67,641.94,1580.17,1393.7,14.62,21.61,554.72,2388.01,9059.86,1.3,46.98,522.83,2388.01,8148.43,8.3896,0.03,392,2388,100.0,38.97,23.4019,214,197,125,Low Risk,-1.1171676657965792,-1.0383752850792998,-1.3338467127690987,2.8903717578961645,0.04696132596685083,0.0024083189157584587,100.0
47,18,0.0026,-0.0005,100.0,518.67,642.56,1585.06,1400.7,14.62,21.61,554.32,2387.9,9064.85,1.3,47.05,522.78,2387.95,8149.09,8.4005,0.03,392,2388,100.0,39.02,23.495,214,196,125,Low Risk,-1.0753272857333267,-0.9252340497261108,-1.4880836847531718,2.9444389791664403,0.049723756906077346,0.002647640458974745,100.0
47,19,0.0014,-0.0005,100.0,518.67,642.2,1582.16,1395.54,14.62,21.61,554.24,2387.99,9067.02,1.3,47.43,522.82,2387.98,8144.83,8.3767,0.03,390,2388,100.0,39.09,23.3073,214,195,125,Low Risk,-1.0304362578692072,-0.9897285553921205,-1.1423824396811963,2.995732273553991,0.052486187845303865,0.0014866068747318507,100.0
47,20,0.001,-0.0002,100.0,518.67,641.98,1579.78,1405.51,14.62,21.61,554.98,2388.03,9065.74,1.3,47.27,522.38,2388.03,8140.33,8.4178,0.03,391,2388,100.0,39.07,23.3601,214,194,125,Low Risk,-0.9124163590393175,-0.7727370867503116,-1.2965343578340838,3.044522437723423,0.055248618784530384,0.001019803902718557,95.54433208091594
47,21,0.0013,-0.0003,100.0,518.67,641.8,1586.68,1408.07,14.62,21.61,554.13,2388.02,9067.49,1.3,47.11,522.78,2388.04,8144.02,8.4339,0.03,392,2388,100.0,39.14,23.3738,214,193,125,Low Risk,-0.7990301749595539,-0.60940842496403,-1.3204899874472447,3.091042453358316,0.058011049723756904,0.0013341664064126333,90.98310424269798
47,22,-0.0033,0.0001,100.0,518.67,641.88,1588.12,1398.95,14.62,21.61,554.66,2388.0,9059.01,1.3,47.15,522.01,2387.98,8148.65,8.3869,0.03,393,2388,100.0,38.9,23.3644,214,192,125,Low Risk,-0.8306042531755169,-0.821540984328497,-0.855528242504821,3.1354942159291497,0.06077348066298342,0.0033015148038438354,92.25324633005678
47,23,0.0019,0.0001,100.0,518.67,642.33,1589.08,1405.64,14.62,21.6,554.69,2388.01,9074.08,1.3,47.21,522.28,2388.01,8144.33,8.3818,0.03,392,2388,100.0,38.99,23.3279,214,191,125,Low Risk,-1.1975040147561848,-1.2708838053398546,-0.9957095906510938,3.1780538303479458,0.06353591160220995,0.001902629759044045,100.0
